business_id,stars,text,cleaned_text
4HE6POeYQtB_k6ziyRoqlg,5.0,Great place to grab breakfast or lunch! It's one of the true Nashville staples left.,great place to grab breakfast or lunch its one of the true nashville staples left
mp9kugFxWXe3ili4prs3Pw,5.0,"Firstly let me thank original pizza ii for keeping my pizza hot 10 mins after I was due to get it! Now I've been hunting for a good pizza place for two years since I moved here to Florida from California and finally I can say my hunt is over. This pizza was phenomenal, good size to value, good service and most importantly it's close! I am excited to have found this place and I look forward to my next visit. Good pizza guys!!",firstly let me thank original pizza ii for keeping my pizza hot mins after i was due to get it now ive been hunting for a good pizza place for two years since i moved here to florida from california and finally i can say my hunt is over this pizza was phenomenal good size to value good service and most importantly its close i am excited to have found this place and i look forward to my next visit good pizza guys
1b5mnK8bMnnju_cvU65GqQ,5.0,"Got takeout, done in 20 minutes on a busy Thursday morning. Everything we had was great but I have to say the grits and their homemade yogurt/granola/fruit were all out of this world. Don't overlook those items!  Great experience!",got takeout done in minutes on a busy thursday morning everything we had was great but i have to say the grits and their homemade yogurtgranolafruit were all out of this world dont overlook those items great experience
_ab50qdWOk0DdB6XOrBitw,5.0,"I come here every time im in town. Hands down the best chargrilled oysters. So many flavors I had to order seconds before I finished my first. Always a line but try and get a seat in front of the shuckers, these guys keep you entertained and laughing.",i come here every time im in town hands down the best chargrilled oysters so many flavors i had to order seconds before i finished my first always a line but try and get a seat in front of the shuckers these guys keep you entertained and laughing
2BMk_drsikKWslJCXmQtjQ,5.0,"Amazing breakfast!!! And the bartender, sadly I didn't ask her name, was super sweet and fun! She had glasses and some cute spider earrings! Oh and she was super cute! Anyways, I ordered the The Farmer's Platter and it was delicious! I also order a cappuccino and mimosas. Definitely enjoyed everything!! The atmosphere was good! Only negative was that it was pretty hectic, however it was a Saturday at 11am so that was expected. Overall, I definitely would recommend this place for breakfast!!!",amazing breakfast and the bartender sadly i didnt ask her name was super sweet and fun she had glasses and some cute spider earrings oh and she was super cute anyways i ordered the the farmers platter and it was delicious i also order a cappuccino and mimosas definitely enjoyed everything the atmosphere was good only negative was that it was pretty hectic however it was a saturday at am so that was expected overall i definitely would recommend this place for breakfast
DbARcEuX6NvWN_hSQKHMJg,5.0,"This is one of my favorite places to visit in Tampa! I can't think of a better place to visit on a Sunday. I've been coming here since before it was so well known. Over the years word has gotten out and more and more people venture out. The temple has even remodeled the outdoor space with railings along the water and a larger sitting area as well. 

When it comes to the food there are tons of options from soup to fresh rolls with peanut sauce. But let's be honest, the best thing to get is the PAD THAI and the CURRIES. It usually costs $7 for the pad Thai and $5 for the curry which is an unbeatable price compared to anywhere else. You can even buy orchids and other plants. I bought my desert rose for $2.50 and 7 years later it is still thriving. I have such fond memories with different friends over the years and will continue to visit when I crave curry on Sunday's.

A huge tip is if you are going just for the curry, make sure you go around 10am as I have had them run out by 11am before. I about cried when they told me there was no curry left. Like I had to re-learn how to live my life. Also make sure you bring CASH as it's cash only and you'll be very hungry if you don't bring it. Lastly, parking can be tough so going earlier is better usually.

Where you order your food is on a wooden wrap around back porch. You walk down steps to an outdoor communal picnic table seating. Sometimes it can be difficult to find a seat if it's really busy. There are views of the river which is quite relaxing to be able to walk along the water and to even observe the Buddhist temple for a different cultural experience. It truly feels like you transport to another country even though you are in Tampa.",this is one of my favorite places to visit in tampa i cant think of a better place to visit on a sunday ive been coming here since before it was so well known over the years word has gotten out and more and more people venture out the temple has even remodeled the outdoor space with railings along the water and a larger sitting area as well when it comes to the food there are tons of options from soup to fresh rolls with peanut sauce but lets be honest the best thing to get is the pad thai and the curries it usually costs for the pad thai and for the curry which is an unbeatable price compared to anywhere else you can even buy orchids and other plants i bought my desert rose for and years later it is still thriving i have such fond memories with different friends over the years and will continue to visit when i crave curry on sundays a huge tip is if you are going just for the curry make sure you go around am as i have had them run out by am before i about cried when they told me there was no curry left like i had to relearn how to live my life also make sure you bring cash as its cash only and youll be very hungry if you dont bring it lastly parking can be tough so going earlier is better usually where you order your food is on a wooden wrap around back porch you walk down steps to an outdoor communal picnic table seating sometimes it can be difficult to find a seat if its really busy there are views of the river which is quite relaxing to be able to walk along the water and to even observe the buddhist temple for a different cultural experience it truly feels like you transport to another country even though you are in tampa
ftS0l_1zsGIClcauh1RYww,4.0,"Don't leave here without trying the Bad Juan Margarita!! But, if you have more than one, that's one you - they are super tasty and very strong!!

You'll start your afternoon / evening with a basket of fresh chips and salsa (gratis). I ordered some guacamole, but they also have queso as well as a guacamole dip - have tried them both on previous visits and they are good!

I ordered the chicken enchiladas and didn't regret it. Quality ingredients, freshly made and a huge portion. My wife had to roll me out of here...

They also have a bar area with over a dozen fat screens (tv's circle the entire restaurant, actually) and they have a party room if you have a big group - think about post softball etc. 

A very good, family restaurant serving pretty standard Mexican cuisine.",dont leave here without trying the bad juan margarita but if you have more than one thats one you they are super tasty and very strong youll start your afternoon evening with a basket of fresh chips and salsa gratis i ordered some guacamole but they also have queso as well as a guacamole dip have tried them both on previous visits and they are good i ordered the chicken enchiladas and didnt regret it quality ingredients freshly made and a huge portion my wife had to roll me out of here they also have a bar area with over a dozen fat screens tvs circle the entire restaurant actually and they have a party room if you have a big group think about post softball etc a very good family restaurant serving pretty standard mexican cuisine
GYnRaQbuxhUA6R4h1WyJ9A,5.0,We attended Brunch With A Chef. The Chef and his assistant were great. He explained his grilling method as he prepared each dish and answered all of our grilling questions. The meal was amazing. The seasoning was  superb. You could tell they both enjoyed preparing the meals. I really enjoyed being able to interact with the chef. We will be back.,we attended brunch with a chef the chef and his assistant were great he explained his grilling method as he prepared each dish and answered all of our grilling questions the meal was amazing the seasoning was superb you could tell they both enjoyed preparing the meals i really enjoyed being able to interact with the chef we will be back
WH6JNvJryAn6tTYVrKHktA,5.0,"The place is under new ownership, and can definitely tell! The new owners are lovely, the service is great and the quality of the items is much better than before. Previously I was very disappointed by the prior owners, the service and the quality. Glad Robert and his lovely wife have turned this place around for the better! Looking forward to visiting soon.",the place is under new ownership and can definitely tell the new owners are lovely the service is great and the quality of the items is much better than before previously i was very disappointed by the prior owners the service and the quality glad robert and his lovely wife have turned this place around for the better looking forward to visiting soon
MbVZ1yZvG_sSAkHgTUx04A,5.0,"This is definitely one of my favorites on the westside. I discovered this place about a year and a half ago after a chance encounter (and possibly a yelp search!). I had been craving tostones for months having moved back from NYC. When things are readily available, you take them for granted. My search in Indy led to me all of the friend recommended spots and sadly I was disappointed. Havana Cafe solved this problem! Their tostones appetizer was exactly what I needed and their chicken empanadas were something I didn't even know I needed. 

Being that Havana Cafe is about 10 minutes from my house, I've been here more than I probably should have. I definitely recommend the aforementioned items, but also the arroz con pollo. 

Tip: They take call ahead orders if you're in a hurry, but I've never waited too long and they have free parking...non-downtown location advantages. 
Tip 2: Get extra mojo sauce. You'll want it for more than the tostones.",this is definitely one of my favorites on the westside i discovered this place about a year and a half ago after a chance encounter and possibly a yelp search i had been craving tostones for months having moved back from nyc when things are readily available you take them for granted my search in indy led to me all of the friend recommended spots and sadly i was disappointed havana cafe solved this problem their tostones appetizer was exactly what i needed and their chicken empanadas were something i didnt even know i needed being that havana cafe is about minutes from my house ive been here more than i probably should have i definitely recommend the aforementioned items but also the arroz con pollo tip they take call ahead orders if youre in a hurry but ive never waited too long and they have free parkingnondowntown location advantages tip get extra mojo sauce youll want it for more than the tostones
zrQAj03aHI7kpmAiyKcKhA,3.0,"Although I never heard back from carlos.... I decided to take a buddy to this spot last night---overall we had a good time. The Dj was really in his groove last night. Manager Dave really keeps things moving; Really hands on and has always been fair, so i appreciate that. Again, in my opinion, Docs would really be great, if they were just more consistent and attentive.  You can't beat the pricing. You can't beat the food (when it's consistent).....we're just waiting for the service to catch up. I'll be back :)",although i never heard back from carlos i decided to take a buddy to this spot last nightoverall we had a good time the dj was really in his groove last night manager dave really keeps things moving really hands on and has always been fair so i appreciate that again in my opinion docs would really be great if they were just more consistent and attentive you cant beat the pricing you cant beat the food when its consistentwere just waiting for the service to catch up ill be back
wQrcl0k6ZcyO3KOo2fCSXw,1.0,"We were looking for a great place on the water to enjoy a little food and drinks, a hot dog and a beer!  This was so disappointing!  There was about 8 to 10 seats at the bar. Didn't even notice a table!  Great view of the volleyball court but definitely not the place to go for a meal!",we were looking for a great place on the water to enjoy a little food and drinks a hot dog and a beer this was so disappointing there was about to seats at the bar didnt even notice a table great view of the volleyball court but definitely not the place to go for a meal
gUhP-qSOXBHdY46xb0qmjA,2.0,"This was my first time in the Polished Nail Spa & I was so excited that I found a super cute nail place near my house that had good service, easy ways of booking appointments, and nice individuals who worked there, BUT I left on the verge of tears...

I had planned to get my nails done super beachy & cute for my trip to Hawaii, but now I am embarrassed to show ANYONE my nails!
Additionally, I paid $65 (without tip), so I was really disappointed in the quality of the end product.
This salon is super great when it comes to basic manicures & one color paintings, but doing designs is not their forte I guess... (See imagines below!!!)",this was my first time in the polished nail spa i was so excited that i found a super cute nail place near my house that had good service easy ways of booking appointments and nice individuals who worked there but i left on the verge of tears i had planned to get my nails done super beachy cute for my trip to hawaii but now i am embarrassed to show anyone my nails additionally i paid without tip so i was really disappointed in the quality of the end product this salon is super great when it comes to basic manicures one color paintings but doing designs is not their forte i guess see imagines below
QTjtz-bfm8Yrrv6t0PP0FQ,4.0,"Sweet West Philly cafe. Since I've lived in this neighborhood for 25 years, I've watched things come and go. (Sam's Place will forever hold a special place in my heart). But this little spot does the trick. Delicious bagels, great tea choices, decent coffee, and the turkey sausage-cheese-egg-on an everything bagel is one of my favorite weekend treats. They are doing a great job with ""pandemic protocol "" and their porch can't be beat.",sweet west philly cafe since ive lived in this neighborhood for years ive watched things come and go sams place will forever hold a special place in my heart but this little spot does the trick delicious bagels great tea choices decent coffee and the turkey sausagecheeseeggon an everything bagel is one of my favorite weekend treats they are doing a great job with pandemic protocol and their porch cant be beat
SbzUSgXCLHXJ2SgCv4ilUg,1.0,All burger kings are slow as hell how can you call this fast food. I mean 20 min wait for food is unexceptable.,all burger kings are slow as hell how can you call this fast food i mean min wait for food is unexceptable
nYsNsyIppe_DTueBha1x9A,1.0,"Not only were the chips stale, this restaurant is not taking social distancing seriously whatsoever. They sat us 3 feet from another full table. We asked to be reseated. We were a safe distance from other tables at first but then they sat another table 3 feet from us again. Our waiter was also dripping sweat. When we walked out we asked the host about the 6 foot rule. She said it exists but had no explanation as to why they weren't abiding. This restaurant is putting patrons at risk and should be investigated/shut down ASAP. We didn't even get to our main course before feeling we had to leave.",not only were the chips stale this restaurant is not taking social distancing seriously whatsoever they sat us feet from another full table we asked to be reseated we were a safe distance from other tables at first but then they sat another table feet from us again our waiter was also dripping sweat when we walked out we asked the host about the foot rule she said it exists but had no explanation as to why they werent abiding this restaurant is putting patrons at risk and should be investigatedshut down asap we didnt even get to our main course before feeling we had to leave
IoBETK0vHznKX008QYQ07g,5.0,"This review is for COVID-19 testing only.  We visited the day before Thanksgiving after a potential exposure.  Most places required doctor's referrals or had appointment times weeks out, but Vybe had one 6:40 PM slot available for a ""telemedicine"" appointment and we took it.  The nurse called at 6:40 PM sharp, helped us through the standard registration and pre-appointment procedures, and in less than ten minutes, we were on and off the phone with a doctor who prescribed us the test and instructed us to get to Vybe as soon as we could before they stopped doing swab tests at 7:15.  A short five minute drive and an even shorter 2-3 minute test and we were out the door.  Testing was done through Quest, so it did take a while for results (7 days), but our experience overall with Vybe was smooth and efficient. Staff is very friendly, as well.  Would highly recommend.",this review is for covid testing only we visited the day before thanksgiving after a potential exposure most places required doctors referrals or had appointment times weeks out but vybe had one pm slot available for a telemedicine appointment and we took it the nurse called at pm sharp helped us through the standard registration and preappointment procedures and in less than ten minutes we were on and off the phone with a doctor who prescribed us the test and instructed us to get to vybe as soon as we could before they stopped doing swab tests at a short five minute drive and an even shorter minute test and we were out the door testing was done through quest so it did take a while for results days but our experience overall with vybe was smooth and efficient staff is very friendly as well would highly recommend
7XIWrPLm3a2acLaq5ykxRQ,5.0,"Bought a used car from Texas and flew up to drive it home. Always nerve racking buying a used car this way. However, Tom was a good guy to send pictures and be straightforward. I arrived he said take all the time I needed to drive it, inspect it. 
Could not be happier with the experience. Tom buys very good cars, has to make a profit, so I thought it was a fair deal. Most of all I would buy from him again! 

Dan Mac",bought a used car from texas and flew up to drive it home always nerve racking buying a used car this way however tom was a good guy to send pictures and be straightforward i arrived he said take all the time i needed to drive it inspect it could not be happier with the experience tom buys very good cars has to make a profit so i thought it was a fair deal most of all i would buy from him again dan mac
_TxwJxGpteiJtfwPx4ElZg,5.0,"I had the most spectacular experience with Total Performance Auto Body. They are on a mission to educate people about their cars. Lisa and Chris focus on each client and are the sweetest people. They spent a lot of one-on-one time teaching me about the things that had been incorrectly ""fixed"" (aka botched) by an Auto Body shop I had gone to in DC. They fixed some scratches and a dent on the side of my car and have an eye for perfection. 

They view themselves as artisans, which they are, but they also are extremely reasonably priced. They dropped off my car at my house, too! Wonderful business, wonderful people. Just go.",i had the most spectacular experience with total performance auto body they are on a mission to educate people about their cars lisa and chris focus on each client and are the sweetest people they spent a lot of oneonone time teaching me about the things that had been incorrectly fixed aka botched by an auto body shop i had gone to in dc they fixed some scratches and a dent on the side of my car and have an eye for perfection they view themselves as artisans which they are but they also are extremely reasonably priced they dropped off my car at my house too wonderful business wonderful people just go
ExRxjqOGmkWjArvM_qBORw,3.0,"Stopped in to have a couple of drinks on a Saturday afternoon since I did not make my brunch reservation. The outside ambience isn't much, looks like random chairs and tables where anyone passing by could sit. All in all, the drinks were spirit forward and tasty and the brussel sprouts and fries did not disappoint.",stopped in to have a couple of drinks on a saturday afternoon since i did not make my brunch reservation the outside ambience isnt much looks like random chairs and tables where anyone passing by could sit all in all the drinks were spirit forward and tasty and the brussel sprouts and fries did not disappoint
Z_aduoQnr307oEYzNp61DA,5.0,"If you want excellent service, a great meal in a very comfortable setting go to Saltgrass Steakhouse! This is a new addition on Veterans and we hope they will be a permanent fixture to the city. Our steak dinners rivaled some of the best in town and that says a lot for a city with more options than you can possibly get to. Jacqueline. Jackie for short was very knowledgeable about the menu and prompt with the service. We will be returning!",if you want excellent service a great meal in a very comfortable setting go to saltgrass steakhouse this is a new addition on veterans and we hope they will be a permanent fixture to the city our steak dinners rivaled some of the best in town and that says a lot for a city with more options than you can possibly get to jacqueline jackie for short was very knowledgeable about the menu and prompt with the service we will be returning
1yJPs54BqmU46nqI1Htuhw,5.0,"I just got back from having a ""maternity massage"" at Body Restoration, and holy crap it was heavenly; Rachel did my massage and she was great.. They use a special body cushion that's concave so that super pregos like me can actually lay face down and get a real massage. Let me tell you, at 8 months pregnant, the ability to lie on my front for half an hour was almost worth the cost by itself; the things you didn't know you'd miss until you started sharing your abdomen with a fetus =P",i just got back from having a maternity massage at body restoration and holy crap it was heavenly rachel did my massage and she was great they use a special body cushion thats concave so that super pregos like me can actually lay face down and get a real massage let me tell you at months pregnant the ability to lie on my front for half an hour was almost worth the cost by itself the things you didnt know youd miss until you started sharing your abdomen with a fetus p
zh0uAkKDQhcxcNox9k7WmA,1.0,"We came here because we wanted to support our local businesses. However, this was the WORST experience I've ever had with any restaurant. We made the mistake of ordering on Google through a third-party called Slice. When we received our food, it was the most disgusting thing I've ever seen/had. My daughter's chicken fingers looked worst than microwaveable chicken nuggets. Our pizza was dough was RAW in the middle. We called to see if we could take the food back, and get a refund. The lady who answered was extremely rude off the bat; told us there was nothing she could do because we had ordered through a third-party (which they provide.) She said she did not recommend ordering through the third-party, and told us we needed to call next time to order. Understandable, but this is a service that you provide to your customers and if you do not recommend it, I do not understand why you guys are even in a contract with them. We called Slice to get our money back, and they told us the restaurant was not approving the refund because to them the order was made ""correctly."" Called back again just to receive a bunch of attitude by a girl, then yelling to I'm assuming the owner's wife, on how to handle the situation. They called me a ""b*tch"", told me I was making it up, and then just hung up on me. Called AGAIN the next day to talk to the owner and he rudely interrupted me and told me he could not do anything because it was through a third-party and hung up on me again. So I'm out $30 on food I didn't even eat. Your customer service is completely terrible, you don't know how to handle the smallest of issues without taking it personal. I get it, we're in a pandemic, tempers are high but you'd think you be more appreciative of your customers who are keeping you alive during this time.",we came here because we wanted to support our local businesses however this was the worst experience ive ever had with any restaurant we made the mistake of ordering on google through a thirdparty called slice when we received our food it was the most disgusting thing ive ever seenhad my daughters chicken fingers looked worst than microwaveable chicken nuggets our pizza was dough was raw in the middle we called to see if we could take the food back and get a refund the lady who answered was extremely rude off the bat told us there was nothing she could do because we had ordered through a thirdparty which they provide she said she did not recommend ordering through the thirdparty and told us we needed to call next time to order understandable but this is a service that you provide to your customers and if you do not recommend it i do not understand why you guys are even in a contract with them we called slice to get our money back and they told us the restaurant was not approving the refund because to them the order was made correctly called back again just to receive a bunch of attitude by a girl then yelling to im assuming the owners wife on how to handle the situation they called me a btch told me i was making it up and then just hung up on me called again the next day to talk to the owner and he rudely interrupted me and told me he could not do anything because it was through a thirdparty and hung up on me again so im out on food i didnt even eat your customer service is completely terrible you dont know how to handle the smallest of issues without taking it personal i get it were in a pandemic tempers are high but youd think you be more appreciative of your customers who are keeping you alive during this time
CD-Q5-FNHwzvdjLB1l0w6Q,4.0,"My wife and I had a good experience here. I'm the type of husband who has no issue at all going his wife to get a pedicure. We've been here half a dozen times or so now and I'll admit, my first time was a bit awkward for me but I've since grown accustomed to it (I joke with her that she created a monster). 

Each time we've gone to Legacy we've received good customer service and we've never had to wait long for a chair. They're walk in only and in my experience, rarely super busy. I feel like the price for the pedicure is worth the money. Obviously I don't do polish or anything like that, but the calf massage, foot scrub, exfoliation, and hot towel are welcomed additions to the clipping/filing. 

The only things I'll ding them on is the massage aspect of those chairs are, at least to me, not comfortable or relaxing in the slightest. I always just keep the massage feature off. Also, I keep forgetting that if you're paying by card, you have to ask them to add their tip amount to the total BEFORE the swipe it. There's no option to add it to the recipe like you would at a restaurant and most other places.",my wife and i had a good experience here im the type of husband who has no issue at all going his wife to get a pedicure weve been here half a dozen times or so now and ill admit my first time was a bit awkward for me but ive since grown accustomed to it i joke with her that she created a monster each time weve gone to legacy weve received good customer service and weve never had to wait long for a chair theyre walk in only and in my experience rarely super busy i feel like the price for the pedicure is worth the money obviously i dont do polish or anything like that but the calf massage foot scrub exfoliation and hot towel are welcomed additions to the clippingfiling the only things ill ding them on is the massage aspect of those chairs are at least to me not comfortable or relaxing in the slightest i always just keep the massage feature off also i keep forgetting that if youre paying by card you have to ask them to add their tip amount to the total before the swipe it theres no option to add it to the recipe like you would at a restaurant and most other places
xTtWhx2vqyWoUDAKLgSAHw,4.0,"I think this is a very good sushi option for the northside.  The sushi was tasty and expertly prepared.  A good date choice.  Intimate, clean, well decorated, and a good wait staff.  I may not make this my ""Go to"" sushi choice but it's a good choice to be certain.  I think it is just a bit pricey, but I may be spoiled  by some of my other favorite sushi restaurants.",i think this is a very good sushi option for the northside the sushi was tasty and expertly prepared a good date choice intimate clean well decorated and a good wait staff i may not make this my go to sushi choice but its a good choice to be certain i think it is just a bit pricey but i may be spoiled by some of my other favorite sushi restaurants
TDKBPcViJQDMrdUm6a9XZA,5.0,"We love this place. Great beer, delicious food, friendly staff. This is our ""go to"" place in Reno!",we love this place great beer delicious food friendly staff this is our go to place in reno
-uzQNt-3jsRK5okUuJiQLA,4.0,"First time here and the workers were so friendly and we had great service. Got the gyro platter, gyro wrap lunch and a side of baba ganoush. It was a ton of food!! We ended up taking some baba ganoush and gyro/rice home. Everything was great and I like how they make everything in front of you so you can pick what you do and do not want on your salad and gyro. It's not the best greek food I've had in Nashville but I will be back!",first time here and the workers were so friendly and we had great service got the gyro platter gyro wrap lunch and a side of baba ganoush it was a ton of food we ended up taking some baba ganoush and gyrorice home everything was great and i like how they make everything in front of you so you can pick what you do and do not want on your salad and gyro its not the best greek food ive had in nashville but i will be back
HCqmx4ENAZ76SAjoalj-MQ,3.0,"It was okay. There's lots of breakfast choices around that beat this place. The decor feels forced, likely trying to emulate the original. The whole place has a powerful smoked meat aroma, which was a bit overwhelming- was it purposeful or so they just need a better hood?!  I got a custom omelette with some horrible commercial shipped tomatoes - I should have known better. No gluten free substitutes for the typical toast so I paid extra for the cheese grits which had a heavy smoky taste that became bothersome. Our server did well but wasn't very engaged with us. Overall it was overpriced and overhyped. Meh.",it was okay theres lots of breakfast choices around that beat this place the decor feels forced likely trying to emulate the original the whole place has a powerful smoked meat aroma which was a bit overwhelming was it purposeful or so they just need a better hood i got a custom omelette with some horrible commercial shipped tomatoes i should have known better no gluten free substitutes for the typical toast so i paid extra for the cheese grits which had a heavy smoky taste that became bothersome our server did well but wasnt very engaged with us overall it was overpriced and overhyped meh
IKMAgK2m6WRIViVFB2vAFQ,2.0,"The one is Marana is a world better. Satisfying, but in my opinon (and I frequently eat Vietnamese) its expensive for the quality.",the one is marana is a world better satisfying but in my opinon and i frequently eat vietnamese its expensive for the quality
PP3BBaVxZLcJU54uP_wL6Q,4.0,"Pat's was my longtime front-runner in the infamous Philadelphia cheesesteak war, and still remains a top-contender. When you visit Philadelphia, people will tell you to head to Pat's for it's reputation alone, as well as it's location right next to the other top contender, Geno's Steaks. 

In my opinion, cheesesteaks are something very difficult to rate. Some people like Cheese Whiz, others prefer provolone. Some prefer their steak chopped up, others like it still in slices. 

Pat's uses a great roll for the bread, soft and as good as those used by any other place. They then slather it with Cheese Whiz and top it with chopped prime rib steak. It's a great cheesesteak, and their cheese fries are an incredible addition to an already filling meal. 


It's a little on the pricey side, but so are all of the big name cheesesteak places (Pat's, Geno's, Tony Luke's, and Jim's). It's also unfortunately a little out of the way for a lot of people, but if you are just visiting the city I would absolutely recommend you try it. 

I give it four stars simply because there are better options in the city when you have time to explore. Jim's is delicious and probably my favorite of the big-4, with Tony Luke's and Pat's tied for 2nd. 

Overall, it's a great place for tourists to visit, and the fun of choosing a side on the Pat's vs. Geno's war is half the reason to go. If you live in the city, there are better options, cheaper options, and a lot of preference to be had. But everyone should try Pat's at least once, as well as Geno's for the comparison.",pats was my longtime frontrunner in the infamous philadelphia cheesesteak war and still remains a topcontender when you visit philadelphia people will tell you to head to pats for its reputation alone as well as its location right next to the other top contender genos steaks in my opinion cheesesteaks are something very difficult to rate some people like cheese whiz others prefer provolone some prefer their steak chopped up others like it still in slices pats uses a great roll for the bread soft and as good as those used by any other place they then slather it with cheese whiz and top it with chopped prime rib steak its a great cheesesteak and their cheese fries are an incredible addition to an already filling meal its a little on the pricey side but so are all of the big name cheesesteak places pats genos tony lukes and jims its also unfortunately a little out of the way for a lot of people but if you are just visiting the city i would absolutely recommend you try it i give it four stars simply because there are better options in the city when you have time to explore jims is delicious and probably my favorite of the big with tony lukes and pats tied for nd overall its a great place for tourists to visit and the fun of choosing a side on the pats vs genos war is half the reason to go if you live in the city there are better options cheaper options and a lot of preference to be had but everyone should try pats at least once as well as genos for the comparison
p5rXRkSJtAKcWd4GY71avQ,4.0,They said is was too hard for the cooks do to soft tacos instead of crunchy. I found this odd,they said is was too hard for the cooks do to soft tacos instead of crunchy i found this odd
wB1Tin0OW1JRpaKM-E3ZYA,4.0,"I agree best Veggie Burger I have ever had and only $5 until 7:00pm! It comes with coleslaw and steak fries. The beer selection looks really good too. I don't know about anything else, since I was only there once for lunch. The service was very good and the bartender/server was very friendly.",i agree best veggie burger i have ever had and only until pm it comes with coleslaw and steak fries the beer selection looks really good too i dont know about anything else since i was only there once for lunch the service was very good and the bartenderserver was very friendly
3hrEWKJxJUwEBmzw8oUYHw,3.0,"I'll keep this simple. We came for the fries-apparently they're the best in the state? According to who I ask because though we are them all, Myanmar said he would prefer rally's and I myself thought of 3 or 4 places with as good if not way better fries. The beers are nice. I liked the brown quite a bit. I shared a flight to see which ones I may like. The crepe I had had eggs but was very unremarkable. The service was so so. It was close to closing on a sat.night. The fries were good, I guess I've been spoiled by and fell in love with poutine more but I just expected more from the best fries. And the crepes were crap-filling was decent.",ill keep this simple we came for the friesapparently theyre the best in the state according to who i ask because though we are them all myanmar said he would prefer rallys and i myself thought of or places with as good if not way better fries the beers are nice i liked the brown quite a bit i shared a flight to see which ones i may like the crepe i had had eggs but was very unremarkable the service was so so it was close to closing on a satnight the fries were good i guess ive been spoiled by and fell in love with poutine more but i just expected more from the best fries and the crepes were crapfilling was decent
R90I61rP2YoXPSlE_wigWA,5.0,"My fiancé and I had a delightful experience selecting our wedding rings They really listened to what we wanted (which was not my experience at other stores) and made thoughtful recommendations to help us make our decision

The engagement/wedding ring buying process can be so stressful and confusing elsewhere, but KAO Jewelers made it a great experience for us.",my fianc and i had a delightful experience selecting our wedding rings they really listened to what we wanted which was not my experience at other stores and made thoughtful recommendations to help us make our decision the engagementwedding ring buying process can be so stressful and confusing elsewhere but kao jewelers made it a great experience for us
J2MWrGso6tBzALV_UMI5RQ,2.0,"I ordered a guava green tea with popping boba. The boba would pop before even going through the straw. I'm not sure if it was because the boba was thinner or because my cup was filled more than halfway with ice. The guava green tea tasted good however, I wish there were more than a few sips of tea. This was my first time here so I don't know how the other drinks are but I did not have the best experience with the one that I ordered. On the bright side this place was a lot more affordable than other boba places around like Bobacup. Here I got a large tea for a little over $4.",i ordered a guava green tea with popping boba the boba would pop before even going through the straw im not sure if it was because the boba was thinner or because my cup was filled more than halfway with ice the guava green tea tasted good however i wish there were more than a few sips of tea this was my first time here so i dont know how the other drinks are but i did not have the best experience with the one that i ordered on the bright side this place was a lot more affordable than other boba places around like bobacup here i got a large tea for a little over
VQcCL9PiNL_wkGf-uF3fjg,5.0,"Service and ambiance is great. We had French onion soup, corn maque choux and crawfish etouffee. The French onion soup is thick (not watery) and is probably the best I've ever had! The corn maque choux is a dish of corn kernels mixed with heavy cream, peppers and creole seasoning (not spicy at all). It really was delicious as a side dish. Crawfish etouffee (which translates to ""smothered"") is perfectly seasoned.",service and ambiance is great we had french onion soup corn maque choux and crawfish etouffee the french onion soup is thick not watery and is probably the best ive ever had the corn maque choux is a dish of corn kernels mixed with heavy cream peppers and creole seasoning not spicy at all it really was delicious as a side dish crawfish etouffee which translates to smothered is perfectly seasoned
70gXAstsgnh--5IQjlTYlQ,5.0,"Narberth Dentistry is fantastic!  The staff are all extremely friendly and Dr. Miller is kind and gentle and takes the time to educate you about your choices so you can make informed decisions about your dental care.  Everyone in my family loves her.  After visiting many dental offices over the years, she is the only dentist that my kids do not complain about seeing!  I can absolutely vouch for the fact that this practice is ethical, the pricing is fair and the dental work is top notch!",narberth dentistry is fantastic the staff are all extremely friendly and dr miller is kind and gentle and takes the time to educate you about your choices so you can make informed decisions about your dental care everyone in my family loves her after visiting many dental offices over the years she is the only dentist that my kids do not complain about seeing i can absolutely vouch for the fact that this practice is ethical the pricing is fair and the dental work is top notch
WfaH5hJS8RbHLwcZFNTa4g,5.0,"They opened right when the pandemic started. Despite the hardship, they are serving really delicious food with a smile! 

Cheeseburger and fries under $5 is difficult to find anywhere but you'll be hard pressed to find a better burger and fries in South City! The burger patty is cooked fresh, not frozen and very well seasoned.

I'll be back!",they opened right when the pandemic started despite the hardship they are serving really delicious food with a smile cheeseburger and fries under is difficult to find anywhere but youll be hard pressed to find a better burger and fries in south city the burger patty is cooked fresh not frozen and very well seasoned ill be back
xqEX7nzaESYmwyS5f_UI9g,5.0,"First I would like to start by saying...CLEAN, CLEAN, CLEAN...which is the 1st thing we always look for in a restaurant.  The new owners really take alot of pride in how they prepare their food. So far we have had the steak sandwich which is delicious.   Then there is the yellow rice with pork that is the star of the show..  This is a definite must try and support a family business.",first i would like to start by sayingclean clean cleanwhich is the st thing we always look for in a restaurant the new owners really take alot of pride in how they prepare their food so far we have had the steak sandwich which is delicious then there is the yellow rice with pork that is the star of the show this is a definite must try and support a family business
